component 1,component 2,component 3,class
3.715722,-1.0148462,8.370274,GALAXY
0.20846148,2.5393493,4.524061,GALAXY
4.40589,10.875794,7.018274,GALAXY
8.8492365,5.2353015,4.0295506,GALAXY
5.7436233,2.3254375,12.139042,GALAXY
4.1504865,5.0173583,8.06708,GALAXY
6.862347,0.73026806,5.1820016,QSO
3.8872693,-1.9831842,4.982296,GALAXY
1.7191073,-0.262021,9.379801,GALAXY
5.588989,0.10256159,8.004055,GALAXY
8.554792,0.96801275,5.6375976,QSO
5.6411767,3.706178,3.6512237,GALAXY
7.689852,1.5844362,5.166109,QSO
2.0042088,6.820632,-2.644521,STAR
12.123617,7.0738506,1.1819103,STAR
3.014774,7.0590196,2.095984,QSO
7.15719,4.4460254,8.389359,QSO
2.0203495,5.8094263,8.1909275,STAR
5.6040964,3.0108407,-0.050164398,QSO
2.1840792,7.2158103,4.144321,QSO
6.243355,12.552034,3.6533046,QSO
5.2618475,8.930784,4.518968,GALAXY
6.149632,0.7366682,6.3124547,STAR
3.2945862,11.726282,8.806573,QSO
3.321672,12.54903,5.54841,QSO
2.2918932,6.5840087,2.655276,STAR
8.606926,1.3102797,7.275982,QSO
1.2365096,3.7306323,2.0060968,GALAXY
3.0699918,5.159209,4.2214856,QSO
3.8524165,6.2266326,-2.8073666,GALAXY
-0.69469523,4.2005534,3.5780904,GALAXY
5.7567825,1.2137403,9.345831,STAR
2.8331392,1.5511448,1.9648112,STAR
4.3336425,3.694957,4.166156,QSO
4.1133256,3.767599,3.3789613,GALAXY
3.306608,4.548881,11.155043,STAR
2.755471,7.11764,3.0021353,GALAXY
6.4293904,4.1792026,5.2211885,GALAXY
1.1274943,3.9461913,5.079268,STAR
10.860695,5.618519,0.69085854,GALAXY
2.127075,5.1188087,5.8882647,GALAXY
4.2594457,-0.36224204,7.7645383,GALAXY
9.679287,6.825151,1.3714272,STAR
1.9988663,7.5023613,-2.1258368,GALAXY
5.402931,6.428616,9.332927,STAR
7.6195774,3.630572,8.359565,QSO
0.3929934,3.6686213,-0.99650407,GALAXY
2.734242,12.51309,5.9909945,STAR
4.2653856,-1.4507098,6.7296624,GALAXY
1.4932625,7.0272703,4.4582973,QSO
3.1478872,0.86960554,2.3720663,GALAXY
4.842726,8.02596,4.952334,QSO
2.4968088,-1.8965465,7.4499617,GALAXY
0.509825,-0.73794776,4.152352,STAR
-0.33038577,3.456658,3.0765574,GALAXY
6.230392,1.8256487,7.5879545,STAR
6.4428277,1.8916543,7.1015944,QSO
4.905169,5.281089,5.4161143,GALAXY
5.1788573,5.9779687,4.5639114,GALAXY
11.542947,7.526463,3.8224547,STAR
1.9083109,11.718313,8.425951,STAR
4.6672034,-2.640639,0.93018967,GALAXY
0.9478384,-1.7804686,7.541845,GALAXY
9.472495,5.770676,1.5743194,STAR
9.387585,4.611433,4.3384037,GALAXY
6.942209,12.183071,10.409061,GALAXY
1.9746855,6.843841,8.521364,STAR
12.104607,7.226212,1.592545,GALAXY
4.961731,1.4537678,-0.0066353073,GALAXY
4.580637,12.2904215,4.046085,QSO
3.6189127,12.548622,5.207939,QSO
5.629033,2.756174,7.876603,QSO
3.8902783,11.053943,4.5910897,GALAXY
3.5373917,6.644769,1.9824564,GALAXY
6.292229,4.1082177,8.984502,STAR
7.285483,0.86577743,4.2050385,QSO
-0.5065963,4.016667,2.6799603,GALAXY
8.024016,3.3890567,8.1631975,QSO
6.6369543,10.6602,2.7700508,STAR
1.7876271,-2.7436533,6.8937964,GALAXY
1.8601488,-0.43937236,5.2510424,GALAXY
4.80752,0.99712265,7.4581485,GALAXY
3.691993,-1.3536477,3.6488898,GALAXY
2.6120741,-1.8091762,8.463937,GALAXY
4.7018466,1.8934257,4.3721313,QSO
3.7503498,4.74257,0.63242453,GALAXY
0.2902403,6.342604,-0.51738966,STAR
5.844813,8.216755,3.8286033,GALAXY
6.718931,3.864631,5.8397484,QSO
6.96699,1.9258008,3.920999,GALAXY
3.7776024,3.776234,0.60301,GALAXY
6.351942,2.2832112,9.591131,GALAXY
5.2634573,5.79232,8.709306,GALAXY
4.287687,1.6818223,9.993198,GALAXY
3.5612204,-2.8742533,3.4561274,GALAXY
12.093368,4.792074,1.5999249,GALAXY
8.368284,3.8742285,7.103671,QSO
5.729445,6.9977803,4.681125,GALAXY
9.810176,4.1027613,8.795898,GALAXY
8.995251,5.134105,3.1846814,GALAXY
5.72685,2.2779813,6.5803337,QSO
3.7676828,-0.8808797,6.5051365,STAR
4.1391025,10.584065,7.8849335,GALAXY
9.456549,11.724698,8.315288,STAR
2.8368735,4.1890364,10.327558,QSO
4.7136693,12.527624,4.6801558,QSO
3.2310834,8.232727,9.765563,QSO
5.6075125,5.620462,4.812521,GALAXY
7.461772,1.1491934,3.9242816,QSO
6.888691,1.7933447,7.893949,GALAXY
11.951018,4.733749,4.129375,GALAXY
5.2327595,-1.6476088,0.9763546,GALAXY
4.938669,11.786863,3.9370804,STAR
6.7191596,0.8441417,5.1627197,QSO
-0.18533598,3.9028375,3.483236,GALAXY
2.3781924,9.343153,9.9176,GALAXY
6.6116858,9.233805,-0.5590512,GALAXY
3.9197862,3.1700687,4.9320445,STAR
4.417441,3.2344131,3.6643388,QSO
7.112238,7.7985473,1.6500487,GALAXY
1.1753654,-1.530009,8.146837,GALAXY
5.574702,12.683273,3.6660244,QSO
3.4123013,0.17730504,3.8956096,GALAXY
4.021542,-2.2892473,2.687517,GALAXY
6.1556854,7.387805,8.1405115,QSO
0.3451161,4.327329,3.5970478,GALAXY
1.8412436,5.0918484,9.137786,STAR
3.220411,11.541228,8.81807,QSO
9.891753,8.106531,1.6216929,STAR
5.9041357,5.8107677,4.7727017,STAR
0.11407607,3.8912206,2.1514323,QSO
0.5951974,3.523175,-1.3421628,GALAXY
4.3044615,-0.69685394,7.776776,GALAXY
7.81288,1.0136769,6.9740567,STAR
2.6990776,6.2611346,-3.1172729,GALAXY
0.1573973,2.9126482,4.8722196,GALAXY
3.0085125,-2.9089248,1.4565204,GALAXY
6.658791,2.0640266,8.835986,STAR
4.058685,5.3194923,5.5827613,STAR
5.962495,6.245452,4.9347196,GALAXY
3.80932,0.09725263,6.3894744,GALAXY
7.175287,11.216281,4.45723,STAR
2.9693768,4.8564515,6.8970838,STAR
2.6643705,11.019228,5.13865,STAR
7.62852,1.1712385,4.181315,QSO
0.2399367,-0.5439412,4.061955,STAR
6.2486796,9.647016,2.1748002,GALAXY
3.6909688,0.15694334,2.4441,GALAXY
5.2904115,4.508157,9.164776,STAR
6.5750637,5.163472,4.82098,QSO
4.683195,2.1844149,3.541077,QSO
3.8513322,7.2900968,9.572664,QSO
4.606152,8.890074,8.366188,QSO
1.7359877,-2.677983,5.423215,GALAXY
7.146587,12.076004,10.409141,GALAXY
6.129028,7.041404,3.971029,GALAXY
0.56384605,4.7296133,1.7802403,GALAXY
1.8550521,-0.6944304,6.613326,GALAXY
3.59699,1.5945721,1.4115741,GALAXY
1.4257675,9.083397,8.276373,STAR
2.7512493,7.0726714,2.960404,GALAXY
2.032723,1.6775639,4.4531155,STAR
11.35621,8.433066,4.7804713,GALAXY
8.049514,7.574692,0.985709,GALAXY
12.170122,5.014294,3.7293696,GALAXY
4.5870533,8.642079,-2.26875,GALAXY
2.2709112,6.93498,4.3427796,STAR
5.355024,6.480462,6.21469,GALAXY
5.2420135,7.561278,4.2957935,GALAXY
2.828718,-1.3713641,1.0374027,GALAXY
3.9578493,-0.36760128,3.9192657,GALAXY
6.005474,8.907869,3.3472428,GALAXY
1.208195,-0.80644864,4.737779,GALAXY
3.5636303,3.565089,0.36659324,GALAXY
3.405384,0.3616087,3.1697974,GALAXY
8.085868,7.967422,0.41082108,GALAXY
6.732794,4.6002774,8.562202,QSO
6.9373636,0.5880882,6.419895,STAR
1.7072649,4.944691,8.897394,GALAXY
8.061378,6.4792795,2.7500196,STAR
6.676715,4.110383,8.487751,QSO
5.8659515,1.4036455,9.37465,GALAXY
0.72884023,-0.54833084,3.3079393,GALAXY
3.4630616,13.34683,5.9919224,QSO
3.7781231,10.042385,9.603456,QSO
3.9356031,8.463784,9.894485,STAR
0.14299901,-0.12423053,5.0411263,STAR
1.9966526,5.3795347,1.7631603,STAR
7.859367,0.22479948,5.5106063,QSO
3.694348,12.369718,3.8882983,STAR
5.4895635,3.4465616,3.0829418,GALAXY
8.637003,2.577272,6.1035237,QSO
2.069019,6.191719,1.812943,GALAXY
9.562231,11.294389,6.584999,GALAXY
1.06867,4.631444,-2.33033,STAR
5.0112,8.670883,9.125353,QSO
5.645812,0.65606445,-0.47822493,GALAXY
2.5092814,6.2419424,3.6428404,QSO
3.6070647,3.8842778,4.7135963,QSO
2.8522105,4.1426005,2.588166,GALAXY
7.950865,12.8424635,7.5914316,GALAXY
3.3726115,11.8820305,7.5124793,QSO
1.4608092,4.179231,-2.4826865,STAR
3.3578687,-1.3068732,6.9631734,GALAXY
1.1697353,6.1148562,6.5147095,GALAXY
8.948419,7.97396,0.48745602,GALAXY
7.592692,4.34996,10.384362,GALAXY
8.111318,9.272939,0.36706078,GALAXY
0.23488574,6.4116817,-0.5457562,STAR
5.886431,6.659947,4.60078,GALAXY
1.642007,9.518535,9.039351,QSO
5.5814586,1.0640359,-0.5550136,STAR
4.578197,4.4703965,11.883659,GALAXY
5.607378,3.5576084,-0.4137856,GALAXY
2.1813898,6.6537094,10.004163,STAR
4.5282893,-2.1320922,2.1672525,STAR
7.7471204,5.7808986,4.4109535,GALAXY
5.332068,3.5655112,3.1284494,GALAXY
8.773203,2.9037917,7.1830716,QSO
7.5093093,3.1738641,8.44465,STAR
6.7857103,11.779418,4.197908,QSO
2.539593,7.0484047,3.2326045,STAR
2.7501402,0.82359564,9.38705,GALAXY
0.3689582,3.9816992,2.242643,GALAXY
1.1505297,-2.394889,6.2323537,GALAXY
5.3784184,6.779494,6.1056666,GALAXY
4.797628,7.0877013,4.8863792,GALAXY
3.902866,10.224379,8.886889,STAR
-0.03335632,0.75528395,1.4696838,GALAXY
7.183463,13.122728,10.111891,GALAXY
1.5656958,2.9257128,2.7121236,GALAXY
-0.37392053,0.62181467,3.5927575,STAR
2.9730291,1.0642613,10.003976,GALAXY
3.2946792,-2.9996138,2.7026205,GALAXY
2.5346713,5.436769,2.0960112,STAR
6.6371117,5.829249,8.267922,QSO
6.908789,8.824873,0.69182736,GALAXY
3.7368324,-2.6824708,3.481322,GALAXY
6.785258,10.716736,2.868961,GALAXY
5.3121657,13.169825,9.40095,GALAXY
8.623677,4.843392,9.893594,STAR
5.9713097,1.5757724,6.879458,GALAXY
3.5290542,3.4919581,0.8019151,GALAXY
5.497921,3.5970924,10.542862,GALAXY
9.870518,5.8350835,0.5379058,GALAXY
5.574386,0.93530905,1.0407329,GALAXY
6.6976767,1.2856331,3.552615,GALAXY
4.0779614,4.1713924,3.1981754,QSO
11.6899805,7.9755054,1.2509477,GALAXY
9.287805,8.221194,1.3606787,STAR
0.38792703,4.423626,2.9723728,GALAXY
4.0734024,-2.7603748,2.3675058,GALAXY
5.28232,-0.102127396,1.6352628,GALAXY
1.5180961,4.893794,4.726102,GALAXY
4.537717,2.12999,0.8569112,GALAXY
1.8254033,-0.7281877,6.5538616,GALAXY
6.423801,3.0323865,8.597342,STAR
6.094596,6.298884,8.849972,QSO
11.045409,5.286351,0.8350151,STAR
8.747997,1.5208384,6.888374,QSO
6.0764112,3.841553,4.2655888,GALAXY
7.5407763,11.3593,4.076758,QSO
2.3995378,6.8127613,2.2307074,GALAXY
6.807323,2.3649116,5.4993362,QSO
2.5732195,-2.8915882,4.258106,GALAXY
6.870969,11.076519,10.38784,STAR
5.93501,0.39857507,0.98103666,GALAXY
2.718646,5.8576727,5.7746944,GALAXY
9.006044,3.5441413,7.869225,GALAXY
10.354585,10.077356,5.30747,GALAXY
10.178338,5.2503734,1.0761319,GALAXY
2.5334313,2.0563827,2.3400335,GALAXY
0.034607228,0.7573852,5.1834717,STAR
9.589689,7.0534515,1.4340864,GALAXY
10.723136,4.924608,0.43756196,GALAXY
11.470278,4.5102324,1.1831952,GALAXY
7.454541,0.29169074,5.5322385,QSO
8.655068,10.395138,9.810718,GALAXY
5.665668,3.8796668,5.2145534,GALAXY
2.9002554,3.0771542,10.652465,GALAXY
6.128577,5.249495,4.6206765,STAR
0.7515329,3.9917939,-1.8125058,STAR
3.7654183,-2.8125353,1.698494,GALAXY
3.2048435,6.2586913,11.169853,STAR
8.207145,12.187256,10.153266,GALAXY
2.9254742,4.671264,2.2638516,GALAXY
6.4376707,5.0259,9.036058,QSO
1.3604935,5.864638,8.470018,STAR
3.3353436,-3.1301258,4.3875346,GALAXY
10.480982,7.7312865,0.25203598,GALAXY
1.1013674,-1.972533,3.9447129,GALAXY
5.2957244,4.6425495,0.04097301,GALAXY
7.0468473,7.976363,1.9969789,GALAXY
7.6745496,9.842206,6.903762,STAR
8.603149,3.4769382,7.053633,QSO
3.0852423,11.5971,9.21384,QSO
7.9169626,4.815137,7.3593435,QSO
8.638356,3.196357,9.6416645,GALAXY
1.4283959,2.1103985,5.554295,GALAXY
4.489064,-1.6799713,3.6398733,GALAXY
6.6232767,1.1284262,3.8181295,GALAXY
6.6776924,5.229916,8.718476,QSO
4.3733664,11.155706,4.704683,STAR
9.397598,10.8875065,9.530707,GALAXY
3.5182328,4.753127,3.1398563,GALAXY
4.2326446,7.781979,8.939025,QSO
2.2885537,-2.7091973,1.5736748,GALAXY
10.777014,6.849303,-0.16413184,GALAXY
7.921805,3.9161394,8.112357,QSO
8.124016,9.901466,6.2310004,STAR
7.17655,5.7401657,8.370028,QSO
2.7949066,12.589327,6.3150563,STAR
5.3487344,11.469963,4.694795,GALAXY
7.250681,3.736115,10.113186,GALAXY
4.154424,3.5019014,6.747062,STAR
3.1041303,12.504706,4.707744,GALAXY
0.39567795,0.014627175,5.8299537,STAR
4.7441435,8.384377,8.49079,QSO
2.1892822,12.234427,7.6231246,STAR
3.2688305,3.9776754,0.92710024,QSO
10.068434,11.005335,7.733047,GALAXY
9.45166,11.738286,7.6818466,GALAXY
11.648746,4.2098947,2.9640021,GALAXY
2.172088,7.7776675,9.290346,STAR
9.553253,11.769452,8.745947,GALAXY
4.4702044,-0.95966923,2.6618156,STAR
3.6427367,4.1458683,2.5860791,GALAXY
6.444448,9.389015,-0.05419321,GALAXY
4.363186,3.7956536,3.2458587,GALAXY
1.6128032,3.1740558,6.0701876,GALAXY
8.132176,10.437883,5.854655,STAR
4.6501412,6.6622753,5.4749722,GALAXY
1.4550729,3.3133006,-2.2220452,GALAXY
2.314466,2.1229296,2.7343297,GALAXY
1.7410098,-3.0856411,2.3791308,GALAXY
4.7794027,-0.4140852,-0.24777459,STAR
2.8759415,-1.9101351,6.9726315,GALAXY
4.681484,4.596558,7.1469,QSO
2.0149333,6.763793,-2.639524,GALAXY
4.965538,1.482745,7.6602354,STAR
9.014592,12.275196,8.426465,GALAXY
10.159062,8.089243,0.5982253,GALAXY
6.358665,12.432591,3.8681147,QSO
1.4091531,5.8318753,8.041072,GALAXY
7.86731,3.0550418,10.0647335,GALAXY
1.0050272,7.1414723,-0.96894664,STAR
5.4634,2.1559327,3.1881664,QSO
3.370045,4.2843437,4.248917,STAR
1.3667358,11.574283,7.5389066,STAR
6.3804274,4.983092,8.814023,STAR
7.6374207,2.4544375,6.603215,QSO
0.5092369,4.7205324,2.1490152,GALAXY
2.5239153,0.7923827,5.0946703,GALAXY
-0.24912411,3.0114708,3.7038121,STAR
4.308122,4.5899963,8.216243,QSO
4.0952954,10.229458,9.170636,QSO
1.3794968,-0.73105705,8.566875,GALAXY
3.631384,0.12521546,5.8345976,STAR
0.03211012,4.01645,2.3323476,GALAXY
4.714179,1.9005198,10.138764,GALAXY
3.0121374,-2.5712116,2.6862502,STAR
0.39876235,2.574328,4.345482,GALAXY
5.7754126,2.4155583,4.346324,GALAXY
2.0503912,4.1562266,3.4272726,GALAXY
-0.6297803,3.3212018,4.001527,GALAXY
4.018625,-2.3993397,1.1761872,GALAXY
3.406006,11.80816,9.05559,QSO
9.354006,4.571421,4.4530025,GALAXY
0.62995625,6.593167,-0.7249069,STAR
9.797549,5.417295,1.3501837,GALAXY
3.5602024,6.60768,5.1450715,GALAXY
9.473472,8.48267,1.4426403,GALAXY
1.6296182,12.157833,6.1213756,STAR
3.4240866,5.3493185,7.240378,GALAXY
1.5755109,1.5101144,-0.31719118,GALAXY
6.440112,14.269503,8.606261,GALAXY
6.4644456,3.5937006,10.672863,GALAXY
5.701333,7.070714,9.062691,QSO
3.559009,-3.232827,5.3073063,GALAXY
11.872097,7.9735847,1.7016844,GALAXY
1.7651297,0.23851125,9.482347,GALAXY
1.1518463,-2.1019661,3.726685,STAR
8.177344,7.522282,0.95802814,GALAXY
7.6629,0.87279135,6.4492693,STAR
6.3416324,3.5108368,4.3667755,GALAXY
5.1621184,7.307613,4.6321087,GALAXY
7.26707,7.46071,2.4027178,GALAXY
5.3427978,13.998527,8.869512,GALAXY
1.6371696,3.7196631,1.6176435,GALAXY
4.724081,-2.0698857,1.3607792,GALAXY
1.8435168,2.9601047,-2.276809,GALAXY
7.742494,13.41492,9.2309675,GALAXY
3.407363,-2.501002,5.2391014,GALAXY
6.0397778,11.342985,5.044646,STAR
3.8220491,10.779477,9.464633,QSO
4.0259457,-2.330207,3.8548167,GALAXY
8.2115965,3.2293355,7.1291723,QSO
4.2333045,12.61661,5.4932866,QSO
3.3144717,10.657445,8.937933,QSO
5.45622,14.2523,8.092964,QSO
4.8812447,5.6967506,9.355344,QSO
7.3580136,1.4676464,5.462132,QSO
2.7822964,3.908695,5.573038,GALAXY
5.2419,6.629785,6.104369,GALAXY
8.454066,7.4384727,1.3129698,GALAXY
0.845045,2.0963888,4.4321494,GALAXY
5.5137258,7.1317477,8.959165,STAR
7.941258,3.0813613,7.93845,GALAXY
1.7686325,2.9768815,3.4476347,STAR
6.9729943,7.2054186,3.9272912,GALAXY
5.2618103,2.120044,10.249738,STAR
4.418513,10.674483,8.147916,QSO
6.859909,8.484688,2.0050972,GALAXY
7.906183,1.3077874,4.4819264,QSO
1.0941935,4.157463,3.1587398,GALAXY
3.2283466,1.4683286,2.4774628,GALAXY
7.4521537,4.1540794,8.065067,QSO
5.596714,8.095829,10.930506,QSO
6.547048,1.9725026,4.473526,QSO
2.3207996,6.9089704,8.237405,STAR
3.189683,5.1681533,-2.9564316,GALAXY
8.681963,12.424114,7.9194937,GALAXY
10.082499,9.192197,7.7996097,GALAXY
7.79264,3.8210113,8.033667,QSO
3.6470516,1.3715268,1.3132336,STAR
1.6802909,7.20083,-1.9819447,STAR
1.7302338,5.471814,0.7123816,GALAXY
0.43235013,-0.3124301,2.5770302,GALAXY
5.154996,12.873221,3.9249344,QSO
10.092241,7.1067977,0.4145142,GALAXY
5.0994825,7.545201,9.536942,STAR
3.9938924,7.554445,-2.9422665,GALAXY
3.915767,4.2566276,2.5348892,GALAXY
5.98544,1.2631485,-0.87762904,GALAXY
1.611513,8.4925,8.324805,STAR
3.3281834,3.5257556,0.46550536,GALAXY
1.6646087,12.162295,5.9114304,STAR
3.2744102,-0.082292505,5.449047,GALAXY
8.174776,9.8921795,6.387721,STAR
6.8014793,5.46918,8.596005,QSO
3.0688164,5.7698007,8.685459,STAR
8.3546295,9.5294895,0.6337425,GALAXY
1.4911342,3.5789247,3.494172,GALAXY
4.0130715,12.029525,7.916246,QSO
2.4679856,3.0674124,-1.5007876,GALAXY
11.51497,8.553289,2.440672,STAR
1.5922798,12.094497,5.9696803,STAR
2.3829057,-2.978783,2.2911417,GALAXY
6.040517,3.1443815,11.971403,GALAXY
1.3897722,6.919475,5.452773,STAR
12.372801,5.5323963,2.1897328,GALAXY
8.635021,3.7553062,8.709294,GALAXY
1.7112961,4.3903375,4.588854,GALAXY
1.1273559,5.2896433,7.689854,STAR
6.379293,8.082048,3.3610377,GALAXY
4.7321935,4.8126483,0.36591855,GALAXY
5.162697,1.3048527,5.4349446,STAR
7.3948674,13.368048,9.869702,GALAXY
3.908789,8.119849,9.668466,STAR
1.0033014,2.7452505,3.8949564,STAR
0.7645956,5.3137035,1.8125675,GALAXY
1.8089788,6.000889,1.4037178,GALAXY
0.4817399,-1.8514564,6.3215547,GALAXY
8.191877,3.5636957,6.7002244,QSO
4.5455513,12.470876,5.762626,QSO
3.2258449,12.226695,8.668293,QSO
10.287706,10.404659,6.1421223,GALAXY
3.6853948,8.305543,8.9299,QSO
6.4613433,0.5493498,6.100983,QSO
4.689415,12.279273,4.0213547,QSO
3.94517,2.537347,0.3952924,STAR
7.2101073,7.5402417,2.4614427,GALAXY
0.2995444,3.6215239,2.5342512,GALAXY
0.42512766,4.607725,4.876954,GALAXY
4.3540044,3.0822015,4.871198,QSO
8.17618,13.021859,9.5098915,GALAXY
6.1824117,11.710206,4.6803207,GALAXY
6.620974,6.0708294,7.04736,QSO
4.3207197,7.152968,8.2682905,GALAXY
9.9919405,4.17521,4.5827475,GALAXY
5.1464977,7.830958,6.6079283,GALAXY
11.7078,7.940577,3.7423303,GALAXY
3.8178134,-1.5821449,1.9578606,GALAXY
5.8627214,13.514908,9.973869,GALAXY
10.806584,5.749289,0.8012305,GALAXY
5.516336,14.090838,9.210194,GALAXY
8.16397,8.247377,0.44345906,GALAXY
1.2204448,2.7129154,3.5933063,GALAXY
3.6321304,2.275066,1.1380527,GALAXY
0.7931873,3.6888404,2.2207549,GALAXY
4.2972846,3.5486245,0.6918314,GALAXY
6.1733856,5.0870132,5.9520783,GALAXY
4.843078,13.095146,4.7337217,QSO
9.816365,4.2080555,5.978204,GALAXY
4.7810507,3.1007247,7.277632,QSO
5.0383577,2.895492,3.5820496,QSO
4.4463787,3.3783827,4.17586,QSO
6.2541084,9.138697,2.354868,GALAXY
0.7749571,-0.4025097,5.5359683,GALAXY
1.2234535,-1.681847,7.978884,GALAXY
4.452345,8.43808,-2.458816,GALAXY
11.578976,4.83685,5.3883543,GALAXY
3.250741,12.172075,6.538907,QSO
3.8566368,5.95407,5.5712295,GALAXY
3.618091,4.8099484,2.870778,QSO
1.3467635,5.5939813,1.639289,GALAXY
3.618855,9.156236,9.941217,QSO
4.963803,2.9721632,12.140102,GALAXY
5.168919,7.5134788,9.4358225,QSO
3.5119166,10.61907,9.620706,QSO
3.298594,2.6536524,1.7648562,GALAXY
1.63676,10.150538,9.3293495,STAR
2.4310086,8.233394,9.9870205,STAR
8.779032,5.0483513,4.987176,GALAXY
0.38679942,3.566949,2.8078012,STAR
9.909726,11.149556,7.2104335,GALAXY
3.636048,11.921559,6.6295877,QSO
6.019568,1.2326988,6.3849754,GALAXY
3.9935665,6.6743426,11.200953,STAR
5.5965104,3.679802,-0.37972748,GALAXY
1.685393,9.113704,9.262153,GALAXY
6.5643554,6.738796,4.686902,GALAXY
7.510211,4.44293,6.5173345,QSO
5.347635,1.2888154,3.7662048,QSO
4.239098,-1.9550384,4.307237,GALAXY
4.4908094,3.4111466,3.076986,GALAXY
6.13889,7.9489636,3.6878364,GALAXY
-0.31729427,1.134226,3.4753363,STAR
4.591862,0.9145765,10.055881,GALAXY
4.038943,2.8366902,5.366982,GALAXY
0.9574736,4.2011194,2.2440362,GALAXY
4.2379823,-1.5185127,0.52325886,GALAXY
7.0978045,11.772116,4.2557,QSO
1.083601,-0.76639706,4.331895,GALAXY
4.547057,2.4304838,10.271436,GALAXY
5.2237344,8.50102,7.4149604,QSO
0.26492706,0.30584922,1.5687487,GALAXY
3.4104738,5.7509613,11.33459,STAR
0.58936524,-1.104687,7.468593,GALAXY
10.761613,6.5235248,0.9252579,STAR
3.3741655,-2.0360277,3.0430214,GALAXY
3.6101787,5.7678585,-2.934151,GALAXY
5.332864,5.685242,5.384836,GALAXY
2.6564972,4.616354,2.6290567,GALAXY
4.793835,2.938553,-0.0373204,GALAXY
9.016041,4.5334024,4.9050293,GALAXY
2.2009861,6.509357,0.7698217,GALAXY
1.0167074,2.4722204,2.813075,GALAXY
0.95396584,4.039128,2.9058783,GALAXY
0.32698455,2.9300566,3.0621707,GALAXY
6.6066346,3.1688213,10.61588,GALAXY
2.5006967,-0.38849425,8.418137,STAR
2.081918,7.03847,4.4092813,GALAXY
4.413879,0.16919838,1.10467,GALAXY
2.1881137,1.2753882,5.365619,GALAXY
10.575207,9.540642,4.0455875,GALAXY
1.7115388,-0.5351141,7.154561,STAR
1.3134972,3.0355778,3.2871106,GALAXY
4.4790587,8.525949,-2.3992467,GALAXY
5.916264,3.3116238,12.2765045,STAR
4.416308,10.842721,8.217422,QSO
2.229974,4.1759415,3.6216817,GALAXY
9.127473,6.11629,0.6606107,GALAXY
5.134673,6.574093,8.979257,QSO
5.5905447,1.055023,-0.8611495,GALAXY
4.5680723,9.267444,8.423529,QSO
0.98825145,5.463317,1.0868841,GALAXY
1.2242813,5.382577,7.992169,QSO
5.272863,13.98899,8.687342,GALAXY
4.528678,3.347571,11.952968,STAR
8.868368,1.5965834,5.319708,QSO
7.945958,7.563509,0.61150527,GALAXY
2.7562683,2.8806763,1.3533382,GALAXY
4.1603565,5.9929028,0.5366034,GALAXY
2.4986596,-2.962504,2.9056656,GALAXY
7.8686347,0.20152612,5.457457,QSO
7.8877454,11.721256,10.34745,GALAXY
1.5394937,5.3523536,-2.6589653,GALAXY
7.606557,1.188599,4.02874,QSO
2.466812,5.0077167,2.226801,GALAXY
3.8018115,4.390667,0.3232857,STAR
7.1292467,5.6066804,7.691088,QSO
5.3709793,10.798479,4.4187694,GALAXY
5.7909527,12.691351,3.751407,QSO
0.74791783,5.628796,-1.8939477,STAR
4.2799716,11.674996,7.4412723,QSO
3.380417,4.269178,3.865351,GALAXY
10.869737,8.972598,6.3404922,GALAXY
4.870244,5.5993915,0.9653278,GALAXY
1.4516319,11.117389,7.11702,STAR
1.5730261,0.71522003,8.957547,STAR
3.0564363,-3.081974,4.3404264,GALAXY
3.4478893,0.16997367,9.241279,GALAXY
7.3555365,1.5583663,7.887525,GALAXY
3.2838976,8.628367,9.963118,GALAXY
4.3076177,3.572627,7.2337017,QSO
10.756567,5.462517,1.5913824,GALAXY
5.7371945,6.9808927,9.231554,QSO
6.215364,2.4251199,12.106968,STAR
1.2453119,1.4180665,-0.6866906,GALAXY
5.7309957,7.527395,8.958069,QSO
6.102668,0.9160541,4.653288,QSO
1.3051007,2.2393444,5.6103935,GALAXY
3.7231255,6.58664,-3.1477811,GALAXY
2.5002432,2.1404066,3.9179378,STAR
8.749121,4.276042,5.9888144,GALAXY
6.7125573,4.5414543,10.532368,STAR
5.358115,0.66019255,0.9353198,GALAXY
1.8786769,-2.973676,5.020354,GALAXY
5.471505,2.6715286,10.514272,GALAXY
3.587909,1.2098339,9.454915,GALAXY
10.243303,3.9290159,6.095225,GALAXY
3.8205938,-0.30434722,3.3198388,GALAXY
1.0625314,2.353081,-1.4573641,GALAXY
1.743315,4.202218,3.7878556,GALAXY
0.27047458,3.9718094,1.8603557,GALAXY
3.1935096,-0.18965286,9.264634,STAR
11.735644,7.984747,3.7126598,GALAXY
4.30784,12.61915,6.671727,QSO
-0.38291815,1.191081,2.4155748,STAR
4.7212787,11.096916,6.0641956,QSO
3.5264227,5.012571,7.77123,STAR
5.7001467,0.9471999,-0.287746,GALAXY
11.615172,8.489731,2.9294689,GALAXY
2.4490116,5.946537,-3.053144,GALAXY
1.6503093,-1.7972938,3.2693129,GALAXY
1.1501049,6.673258,5.009484,STAR
6.447542,4.0750084,5.099912,GALAXY
3.304815,0.37732223,5.327017,STAR
5.849356,1.9269649,12.295695,STAR
3.4848533,-0.18795857,4.072313,GALAXY
1.9390421,5.481168,0.61020845,GALAXY
4.569891,-2.5872223,1.8608255,GALAXY
0.89858794,-0.44036296,2.9981616,GALAXY
8.074649,3.226802,7.7444787,QSO
