component 1,component 2,class
6.4733067,7.279764,GALAXY
-4.2933264,3.7203283,GALAXY
-2.5274117,11.831774,GALAXY
-5.588831,3.9897594,GALAXY
-2.455685,8.231776,STAR
1.3401604,-3.0701528,GALAXY
3.2925284,15.705725,STAR
1.6668706,8.474774,GALAXY
3.1565042,2.2281852,GALAXY
-4.1504574,2.8691678,GALAXY
-0.45425245,6.044328,GALAXY
1.5554445,2.5576644,GALAXY
-7.5176263,5.21201,GALAXY
9.237878,-1.4489764,GALAXY
-1.4929281,6.101414,GALAXY
1.5970304,1.9192603,GALAXY
7.8675165,-1.2677253,GALAXY
-0.36793268,-2.5444853,STAR
5.2345867,-2.8698661,GALAXY
-7.405659,5.675718,GALAXY
10.554748,14.024432,STAR
0.4574479,3.5441964,GALAXY
9.07167,-6.2167134,GALAXY
0.21913537,10.806994,STAR
5.6736097,-0.839401,GALAXY
-3.0001292,-2.3401914,GALAXY
1.1810188,-3.854925,GALAXY
-2.946087,1.5278279,GALAXY
7.661073,-0.34474412,STAR
-0.611179,6.282103,GALAXY
-6.188802,4.0173063,GALAXY
-0.775106,13.785668,GALAXY
-2.3006413,5.552471,STAR
0.10256539,10.468736,GALAXY
-0.7262753,14.503303,GALAXY
2.3850214,13.098581,QSO
2.9372659,4.88247,GALAXY
14.0136595,9.097691,QSO
11.19459,3.169485,QSO
11.629209,7.6259003,GALAXY
-3.0910296,10.941924,GALAXY
12.951507,12.403972,QSO
-0.22633117,15.34165,GALAXY
10.241129,0.78869325,STAR
13.079085,9.726041,QSO
12.657042,3.003288,QSO
6.831759,-2.3998573,GALAXY
5.3126845,-3.950258,STAR
-5.936914,3.065567,GALAXY
12.009574,4.0879464,GALAXY
2.0181854,14.817261,STAR
9.792562,-5.606374,GALAXY
-1.019009,14.380161,GALAXY
-4.5764046,4.977023,GALAXY
13.135153,4.9799385,STAR
-0.5377733,9.192801,GALAXY
10.807386,5.297852,GALAXY
6.1143756,-1.3600259,GALAXY
11.675273,13.441305,STAR
6.0006895,6.9326754,GALAXY
0.72763944,13.293453,GALAXY
5.6107454,-2.1788538,STAR
1.2762451,7.1869974,GALAXY
4.889149,4.153845,GALAXY
6.879553,15.217723,QSO
2.421048,-0.06599112,GALAXY
10.138632,5.5142045,GALAXY
11.847717,14.732672,STAR
7.6409097,-0.6478457,STAR
-5.520121,4.1256638,GALAXY
-1.9910641,12.8786955,GALAXY
9.903776,-3.16035,GALAXY
11.95622,13.047328,STAR
13.489859,10.761691,QSO
8.188021,-3.5974371,GALAXY
3.2893999,3.9569867,GALAXY
9.641168,10.195907,STAR
-0.42161316,-4.4995627,QSO
-4.262642,7.283198,GALAXY
-4.091807,3.0753682,GALAXY
1.6365143,12.655394,GALAXY
8.455332,7.3802676,QSO
12.168144,3.5693772,QSO
-1.3504494,9.045112,GALAXY
11.0145035,7.13186,GALAXY
2.7131205,0.3263142,GALAXY
2.5493639,15.453927,GALAXY
0.3827653,3.5805063,GALAXY
10.844201,14.878455,STAR
3.1925151,7.151218,GALAXY
-0.29514122,-4.7294235,GALAXY
4.314708,4.7177196,GALAXY
-1.7386279,11.976234,GALAXY
8.826429,-1.1587608,STAR
6.720367,-2.555516,GALAXY
11.573317,7.592917,QSO
0.082922354,-3.3014076,GALAXY
-2.4455042,7.64211,GALAXY
2.8859391,-4.702193,STAR
7.1780043,0.23470984,GALAXY
-0.94635856,11.437286,GALAXY
12.080242,2.8730571,GALAXY
-1.1569883,-3.2274337,STAR
5.0453,-3.374245,STAR
5.8146925,-5.879705,GALAXY
1.6032779,0.026610896,GALAXY
-0.7461103,2.7962596,STAR
-4.2309837,3.1360698,GALAXY
13.22387,9.078528,QSO
9.962676,15.162114,STAR
10.696248,12.706682,QSO
-2.7451892,12.560345,GALAXY
2.3471174,-0.17582755,GALAXY
8.0807,-6.472464,GALAXY
-1.7749838,2.366704,GALAXY
2.5143754,3.9735403,GALAXY
-1.7985277,2.5405269,GALAXY
-2.9307384,8.167397,GALAXY
4.914438,6.0168395,GALAXY
1.1216059,15.181963,GALAXY
11.600078,-1.9638054,STAR
-2.9765093,11.188796,GALAXY
7.6054745,3.4510624,STAR
11.516789,3.9427924,GALAXY
-7.136596,6.002045,STAR
4.0004783,-3.7712579,GALAXY
8.823348,9.855965,QSO
13.604448,10.352253,STAR
13.909702,11.185325,STAR
6.7067075,-6.0527635,GALAXY
9.566475,7.686465,GALAXY
3.5358431,15.304019,GALAXY
-2.4857445,8.605712,GALAXY
13.4742565,13.055102,STAR
1.8546071,6.683663,GALAXY
7.4072595,3.7615383,STAR
2.8626802,5.5674605,GALAXY
11.337529,0.20559567,STAR
1.7667917,15.510448,GALAXY
9.460543,3.7837982,QSO
-0.30607805,3.3210385,GALAXY
-3.7057886,10.942761,GALAXY
15.298035,11.438741,STAR
3.2627997,8.906338,GALAXY
13.28093,-0.7164085,QSO
0.21629515,4.961674,GALAXY
-2.0129435,-3.4009082,GALAXY
0.44176093,-1.267027,GALAXY
-5.3586645,2.2395992,GALAXY
-0.05597788,4.452701,GALAXY
-2.6533048,4.837069,GALAXY
0.753971,5.377955,GALAXY
0.25727296,-3.4554017,STAR
2.9179485,10.525232,GALAXY
10.633055,0.090796314,QSO
-3.9967356,1.763165,STAR
11.440422,11.334444,QSO
8.158627,6.7437596,QSO
9.177752,8.951708,QSO
10.09626,12.825925,QSO
0.049479533,7.2664886,STAR
-1.6669629,3.903334,STAR
1.1350338,5.7225113,GALAXY
3.118401,5.0867004,STAR
7.903398,6.688005,STAR
4.1522694,0.52434075,GALAXY
2.6735933,7.3426585,GALAXY
5.150745,-3.0706427,GALAXY
13.086767,11.461515,QSO
-4.708118,2.2271743,GALAXY
-8.110708,3.669866,STAR
2.8621438,-1.0833222,STAR
0.20811833,-3.548635,GALAXY
9.357776,-2.6114993,GALAXY
11.454967,13.295919,GALAXY
12.957305,4.057804,GALAXY
10.609646,-1.2549992,QSO
-3.90092,4.585764,GALAXY
7.9902987,-5.491461,GALAXY
13.529445,0.02109147,STAR
7.1094093,-1.9260587,GALAXY
-5.032577,1.5358529,GALAXY
13.926585,1.2689347,GALAXY
4.234237,10.533919,GALAXY
11.455052,1.7129734,STAR
0.8957712,8.062194,GALAXY
-1.4904456,5.8632236,GALAXY
14.016325,0.89347625,GALAXY
2.8528366,10.968445,GALAXY
1.9181333,-3.475793,GALAXY
8.290019,-3.0667803,STAR
16.400696,1.98095,GALAXY
-4.9544067,3.8309586,GALAXY
-1.3927664,13.83422,STAR
8.796252,5.1647286,QSO
1.6908208,-3.5284812,QSO
15.594105,1.83229,GALAXY
-3.9581265,3.942089,GALAXY
13.646667,1.3162249,STAR
7.38299,-2.7687984,GALAXY
5.9559207,-1.294961,GALAXY
5.061365,0.91426533,STAR
5.6601753,6.6994476,GALAXY
11.0490465,10.370595,QSO
13.463468,-0.20636103,GALAXY
10.198538,-3.1418424,GALAXY
-1.8087937,6.486537,GALAXY
6.056352,-3.691513,STAR
12.914884,4.1876884,GALAXY
5.781912,-4.702455,GALAXY
-5.8610578,3.8261316,GALAXY
-1.8247418,-3.1855457,STAR
5.3144126,-2.0976176,QSO
6.0163946,-2.094793,GALAXY
6.0050025,2.7903068,GALAXY
-0.30179924,14.399358,GALAXY
0.9806873,14.775796,STAR
2.3317883,6.182716,GALAXY
10.505772,10.50336,STAR
1.5222254,6.070633,GALAXY
-0.5334212,10.343241,GALAXY
-1.5774416,1.6202406,GALAXY
7.0606604,-6.417809,GALAXY
7.3654666,-1.4858925,STAR
-1.3263601,9.384311,GALAXY
-0.7826615,-1.260882,GALAXY
12.8456135,2.5222843,STAR
4.3746667,0.48503324,GALAXY
-2.253556,5.0809283,GALAXY
10.620663,2.530899,GALAXY
1.5508798,-2.799608,GALAXY
-4.8241315,3.5709496,GALAXY
-3.1874385,2.1272192,GALAXY
16.57097,11.098401,STAR
9.839162,9.196283,QSO
11.920352,4.5562286,QSO
13.341145,11.590471,QSO
14.194809,11.0181265,STAR
13.113803,3.180191,QSO
-2.4718454,12.51708,GALAXY
7.4349265,3.957694,STAR
10.5831375,15.601421,GALAXY
-2.043667,12.789907,GALAXY
13.81847,2.740258,QSO
-0.34186852,10.777733,STAR
-3.1261153,7.981807,GALAXY
10.937728,5.8199925,QSO
8.036828,-5.132772,GALAXY
14.092504,12.498779,STAR
-7.1816998,5.247477,GALAXY
3.574364,10.150692,GALAXY
13.111242,8.620922,QSO
-2.7640212,4.1585093,GALAXY
8.353309,3.88646,STAR
1.8643646,-1.3560884,GALAXY
13.099897,1.9114785,GALAXY
-4.882169,-1.7822961,STAR
-5.9830475,4.059628,GALAXY
6.893577,14.102405,GALAXY
4.2799706,7.465509,GALAXY
-0.31319314,9.723073,GALAXY
0.93772626,13.613421,GALAXY
-1.4228204,2.054934,STAR
3.360356,3.2551625,GALAXY
2.602328,10.028854,GALAXY
12.876742,9.61067,STAR
8.416933,8.592757,QSO
0.3635439,7.7503614,GALAXY
8.338113,12.971167,QSO
9.892415,4.1251106,QSO
0.41089976,9.729072,GALAXY
12.826247,1.6356858,STAR
1.5376153,-2.8573148,QSO
-4.133705,9.173966,GALAXY
-3.083252,11.636052,GALAXY
11.054767,5.4174175,GALAXY
10.974655,4.053981,QSO
4.9850707,-2.6572723,GALAXY
-4.7819614,3.3334064,STAR
8.666868,-3.189647,STAR
0.57215863,0.6461713,GALAXY
8.160242,3.0432534,STAR
9.490986,6.4585567,QSO
-1.214453,7.5036225,GALAXY
6.6419206,2.2540562,GALAXY
2.5009341,6.852772,GALAXY
5.0528164,7.4173594,GALAXY
13.671298,1.1613522,GALAXY
10.221718,1.1402081,STAR
1.1410362,15.337105,GALAXY
-4.693742,5.9779186,GALAXY
-4.844598,2.9941554,GALAXY
6.830752,14.0267,QSO
1.2977676,9.171883,GALAXY
-2.2269557,3.4929178,GALAXY
11.1404705,5.4598665,GALAXY
-2.186251,4.876346,GALAXY
8.498607,9.08188,STAR
-3.2340147,2.2843041,GALAXY
-1.6700517,2.053491,GALAXY
12.405242,4.87804,GALAXY
12.516214,10.561171,GALAXY
4.3657985,10.482983,GALAXY
3.250934,0.19062965,GALAXY
2.1455624,6.933647,GALAXY
4.356631,-3.7072606,STAR
2.2298746,11.819911,GALAXY
-2.0620887,9.712711,GALAXY
-1.029259,7.620031,GALAXY
12.3667965,3.9501445,STAR
11.000586,8.740864,QSO
4.6462865,3.4979105,GALAXY
7.504533,6.2002106,QSO
1.9444304,13.511694,GALAXY
1.8149927,-2.4116554,GALAXY
-4.077515,1.5648526,GALAXY
6.5473704,-1.4139537,GALAXY
5.5202813,6.7481723,GALAXY
4.717173,5.6573396,GALAXY
2.21756,3.6253116,GALAXY
13.348307,3.6945655,QSO
5.0354104,1.3749663,GALAXY
-3.6343868,2.8682706,GALAXY
1.7852064,-4.1544337,GALAXY
11.4511385,3.3101141,QSO
-0.8042087,1.8466768,GALAXY
1.2124252,12.023162,STAR
3.885543,1.6810911,GALAXY
-3.4743216,2.6311278,GALAXY
6.1904407,-1.2941422,GALAXY
-2.6261017,8.614204,GALAXY
6.192435,-2.4329627,GALAXY
8.673329,-3.721868,GALAXY
-2.6615324,-3.2005339,STAR
5.9431033,1.3092293,GALAXY
-0.845981,1.8939003,GALAXY
-1.9720181,4.8787804,GALAXY
11.66671,1.1510713,STAR
-1.8904262,12.7084,GALAXY
-2.7753482,2.7381413,GALAXY
-0.074681796,2.2505863,GALAXY
0.39306533,7.6234474,GALAXY
11.648785,8.810633,GALAXY
1.9016083,-4.945422,GALAXY
9.660391,3.4939518,QSO
13.660451,5.4402347,GALAXY
9.684518,7.9356003,QSO
1.7503206,15.890686,GALAXY
10.565484,-0.73937935,STAR
13.591972,3.407956,QSO
6.405538,-0.8324752,STAR
5.3350406,-3.307253,GALAXY
13.187189,9.087043,QSO
3.2527788,9.394972,GALAXY
5.9771643,2.8535104,GALAXY
-2.4594178,-2.6850536,STAR
12.879983,12.641491,QSO
13.224002,10.027719,STAR
12.881339,8.445287,QSO
1.6549462,-1.6062125,GALAXY
-5.1541452,4.0703135,GALAXY
8.922455,5.8557625,QSO
-4.9664907,5.76968,GALAXY
5.5951576,-0.71443903,GALAXY
9.144459,13.616867,QSO
13.881009,3.2339892,STAR
11.981076,3.5456533,GALAXY
1.2572798,7.6551113,GALAXY
1.163564,2.8948677,GALAXY
5.6036253,-4.2489705,STAR
10.797168,-0.7568192,GALAXY
12.8375435,3.116661,QSO
-1.2563602,-3.9933236,GALAXY
-3.563606,2.5667286,GALAXY
13.711198,1.3660586,GALAXY
10.466182,-4.4035125,GALAXY
13.850166,3.2460682,GALAXY
2.3352005,0.30852184,GALAXY
7.9375987,5.863429,GALAXY
-2.6221545,3.8299503,GALAXY
10.211427,6.453302,GALAXY
4.5915103,-4.2192464,GALAXY
1.1540926,11.073386,STAR
-0.9218913,-1.0977428,GALAXY
13.814486,3.3987217,QSO
10.424859,-3.6505797,STAR
2.1565647,2.8238678,STAR
8.940583,13.664511,QSO
6.745377,-5.2922096,GALAXY
13.622371,2.632956,QSO
2.8942425,6.680305,GALAXY
-4.588113,2.9401853,GALAXY
4.5897336,9.971988,GALAXY
1.6859062,14.243578,GALAXY
7.385583,3.6722827,STAR
10.130532,-3.9736333,GALAXY
5.150419,7.0509996,GALAXY
1.0618339,13.429869,GALAXY
4.902615,2.206401,GALAXY
-2.5500848,3.0663657,STAR
13.331671,13.526426,STAR
-1.1598884,-3.9437444,STAR
-3.285141,-2.6647666,STAR
10.689664,-0.60876876,STAR
-0.73703474,4.385226,GALAXY
1.5563613,12.815855,GALAXY
-0.78257334,14.489384,GALAXY
7.469163,-2.4216397,GALAXY
3.901597,-3.5598829,GALAXY
8.99069,4.0361047,STAR
10.356195,14.46859,GALAXY
-4.6612477,2.544503,GALAXY
10.153944,3.5309072,QSO
11.289087,2.1753786,STAR
1.6561319,-0.13006929,GALAXY
1.8628572,-4.8663735,GALAXY
15.782349,11.079107,STAR
13.491421,11.012145,QSO
1.4331367,0.27061355,GALAXY
10.686209,15.302066,QSO
1.7398819,2.561907,GALAXY
9.822657,2.1254337,STAR
2.7902107,1.9468507,GALAXY
12.966537,1.5309452,GALAXY
-0.88452226,7.828954,GALAXY
0.24360175,3.134392,GALAXY
4.9797416,-3.8302982,STAR
13.760723,0.2972433,QSO
5.387497,7.978863,GALAXY
-4.020589,-1.8177798,STAR
6.7193403,-0.8902279,GALAXY
2.3741531,-2.4467833,QSO
-7.443103,2.9742172,GALAXY
11.506304,4.997828,GALAXY
-4.622386,-1.4852556,STAR
0.11393566,11.558205,GALAXY
8.981224,15.227211,GALAXY
10.1918545,-5.2129207,GALAXY
11.869417,11.888078,QSO
14.159304,1.4353018,GALAXY
-0.70796496,4.791419,GALAXY
10.859992,11.072969,QSO
3.2463286,3.3766837,STAR
8.29211,-0.37574106,STAR
4.741558,0.6916897,GALAXY
12.833304,10.571747,QSO
7.7697473,7.2267685,GALAXY
1.9840866,2.6549602,GALAXY
-5.721745,2.1578362,GALAXY
-3.7116966,9.975628,GALAXY
6.7633667,0.3248878,STAR
10.563552,3.5997224,QSO
-3.0149722,11.341012,GALAXY
6.1656694,6.0699844,GALAXY
7.719282,5.00826,GALAXY
15.95445,11.086553,STAR
3.943607,3.607205,GALAXY
4.5493436,2.964959,GALAXY
-0.82380843,-3.4487278,GALAXY
-5.12194,5.789536,GALAXY
0.66382164,2.9512117,QSO
-1.489795,-1.3162367,GALAXY
-1.1492684,8.323935,GALAXY
-2.7000933,10.22611,STAR
-0.58687323,4.9046583,GALAXY
-4.428796,3.8394115,GALAXY
8.895133,9.333869,QSO
-2.3828228,7.105857,GALAXY
7.458682,-1.977738,STAR
-1.0639968,2.598068,GALAXY
-3.4149368,5.6997724,STAR
3.4716873,4.597412,GALAXY
-3.414475,0.9143623,GALAXY
0.17463756,11.108245,GALAXY
12.6020975,10.598459,GALAXY
11.559694,1.1684871,STAR
1.596533,2.475109,GALAXY
14.064506,10.542625,QSO
-5.755324,-0.85359466,STAR
8.797666,-1.5542133,GALAXY
2.920916,3.8308618,GALAXY
-1.8022109,4.0236506,GALAXY
12.554852,-1.2089857,STAR
0.3710883,0.20926839,GALAXY
9.066374,4.3150973,QSO
3.0741146,1.4622595,GALAXY
-0.5026365,4.316038,GALAXY
0.71765155,4.8744907,GALAXY
7.054083,-6.352186,GALAXY
-3.29901,4.6872144,GALAXY
-3.2161686,10.434127,GALAXY
0.7867297,2.460774,GALAXY
2.7493625,2.5811756,GALAXY
10.009142,10.017108,QSO
-1.027386,12.272455,GALAXY
10.700649,-1.031652,QSO
5.091936,5.893439,GALAXY
-4.1409097,5.5249667,QSO
4.927467,4.571456,GALAXY
-3.6663992,3.6320062,GALAXY
11.459461,12.021629,QSO
-2.4564514,11.751518,GALAXY
10.703028,13.305126,STAR
0.13822855,11.065382,GALAXY
-1.9678906,-2.5222833,STAR
8.40324,13.825488,QSO
-0.26718715,4.704919,GALAXY
1.9599481,-2.9656174,GALAXY
9.614546,9.896623,STAR
12.24693,9.268666,QSO
2.1465435,6.9950385,GALAXY
-0.66983813,7.1513534,GALAXY
15.903116,0.4046034,GALAXY
1.6019397,5.4128284,GALAXY
-7.616618,4.887522,GALAXY
13.509593,2.8459704,GALAXY
4.105394,-3.4152284,GALAXY
12.665966,2.893838,QSO
6.5138063,3.532927,GALAXY
-1.1574073,6.564325,GALAXY
3.3702784,4.439454,STAR
3.0641608,5.1598015,GALAXY
-2.9362788,2.342285,GALAXY
12.088554,3.3395941,GALAXY
2.643921,15.294022,GALAXY
0.31644312,3.7308004,STAR
2.2468169,12.687818,GALAXY
-0.7443568,4.118281,GALAXY
5.7262225,-1.5897901,GALAXY
-3.984059,2.7557456,GALAXY
-0.96007115,5.676155,GALAXY
10.768012,10.369101,QSO
1.1067263,11.601914,GALAXY
8.984914,5.645217,QSO
1.9916931,-2.0855808,QSO
6.9255495,-2.5671487,GALAXY
3.968324,2.6902723,GALAXY
-2.0319083,3.9773214,GALAXY
11.676259,0.29781184,QSO
10.534463,-4.531027,GALAXY
12.561046,10.539775,QSO
2.201765,11.667694,GALAXY
16.62411,11.341218,GALAXY
13.455942,10.489348,QSO
-4.3446946,6.01624,STAR
5.1989617,-4.4092646,GALAXY
-2.0677204,5.1449227,GALAXY
11.806246,9.190411,QSO
5.8654933,0.5209107,GALAXY
6.232466,7.274971,GALAXY
-2.0640879,3.4197428,GALAXY
12.4635,-0.20210618,GALAXY
8.868223,5.7983766,QSO
12.078317,0.047130678,QSO
9.128311,2.1805594,STAR
-2.7701755,-3.2259765,GALAXY
0.7441493,4.734863,GALAXY
7.8059525,-2.4268446,GALAXY
10.783024,1.4731907,STAR
8.943723,-6.3057423,GALAXY
2.889282,3.6470993,QSO
13.416329,3.569629,GALAXY
0.19242193,2.3558638,GALAXY
9.9410925,12.996523,GALAXY
12.468839,-1.8218842,QSO
-3.817173,-2.92787,STAR
9.576119,1.7129959,STAR
6.5452495,6.3141274,GALAXY
8.531263,-2.803978,GALAXY
8.284857,3.0030887,GALAXY
-0.2056407,-4.1033826,QSO
0.8421441,6.961273,GALAXY
13.106488,3.949481,GALAXY
0.8278473,2.1425955,GALAXY
10.830176,5.2948403,GALAXY
-1.8772467,-2.6575131,STAR
-4.8991313,2.833271,GALAXY
-2.5498495,5.3294134,GALAXY
0.9299473,4.1864343,GALAXY
2.0819685,-0.9984392,GALAXY
15.514884,12.175774,STAR
-2.170857,4.255943,GALAXY
-0.5764056,3.253596,GALAXY
8.144818,7.5734196,QSO
14.105251,11.895694,STAR
-5.926638,3.2761512,GALAXY
-0.87787426,14.035222,GALAXY
8.243844,-0.45559332,STAR
10.9613905,15.759783,STAR
11.61744,7.898682,GALAXY
10.986958,4.8171616,GALAXY
-0.16451065,9.32746,GALAXY
8.461117,-1.4111825,STAR
3.2941692,3.098659,GALAXY
1.9882121,8.788988,GALAXY
11.435007,8.463677,QSO
1.2691271,8.666402,GALAXY
10.768094,2.4671535,STAR
8.763023,8.858098,QSO
2.5875242,12.883262,GALAXY
-3.9276252,-2.7986772,STAR
-4.6781654,1.9390095,GALAXY
3.7543774,9.619767,GALAXY
-5.620329,4.028228,GALAXY
12.250188,-1.2156984,QSO
13.908604,12.1030855,GALAXY
-0.33290324,12.591115,GALAXY
11.287845,9.210806,QSO
3.8166225,15.354717,QSO
15.821033,2.1389875,GALAXY
0.8881954,13.0130005,STAR
-0.06826677,8.803064,GALAXY
6.923152,2.3699474,GALAXY
8.846776,-4.0502057,GALAXY
-2.0772617,4.6307034,GALAXY
7.634574,8.891349,QSO
15.67092,0.2942047,STAR
-0.15052764,7.856672,GALAXY
1.3919299,6.465438,GALAXY
-2.06784,3.5660226,STAR
2.256338,-2.775909,GALAXY
0.15993717,14.042371,GALAXY
13.216693,2.3062153,GALAXY
1.9617083,9.769879,GALAXY
12.21397,1.8948375,STAR
6.0998034,-3.9247348,GALAXY
1.4610395,4.2786913,STAR
9.338491,2.8324049,QSO
15.716403,12.424623,STAR
12.64549,12.342751,STAR
-0.4839583,12.326761,STAR
2.5477011,-1.2941825,GALAXY
5.4391847,4.955004,GALAXY
5.2928653,-4.1394815,STAR
8.078194,-2.9799714,GALAXY
4.033196,13.007853,GALAXY
9.337585,-1.9395303,GALAXY
-1.3569933,6.1845565,GALAXY
-0.10908354,4.0949287,GALAXY
5.1104674,2.439919,GALAXY
12.93585,0.8115867,STAR
2.5650067,9.687159,GALAXY
2.837573,-0.06383418,GALAXY
-4.365278,2.8580406,GALAXY
11.258269,4.284588,GALAXY
0.18545876,-3.0603447,QSO
8.843591,1.8703749,STAR
-7.244719,6.1316066,STAR
7.4568315,3.6933658,QSO
5.3709455,6.007458,STAR
13.836803,3.2834482,QSO
1.4934909,-0.853798,GALAXY
4.213013,-0.6876624,GALAXY
13.825538,2.9207494,QSO
-5.49787,5.088354,GALAXY
10.838251,14.076642,STAR
0.6704907,14.055816,GALAXY
15.663974,11.631428,STAR
-0.105352856,11.21894,GALAXY
-0.8066634,5.866479,GALAXY
2.1161954,10.987528,GALAXY
1.1399704,14.997488,GALAXY
-4.159361,4.964599,GALAXY
11.663735,11.3121395,QSO
4.69103,-2.9632468,STAR
-5.064111,-0.89978343,STAR
13.863275,1.3177288,GALAXY
-2.0975702,5.7320976,GALAXY
-1.2604443,3.7390003,GALAXY
0.6134,7.576481,GALAXY
4.1016307,1.7337713,GALAXY
10.259637,5.3896894,QSO
-2.6724176,7.7821593,GALAXY
-2.3713977,2.9574945,GALAXY
12.994452,12.070351,GALAXY
12.398868,4.624411,GALAXY
13.516606,0.27136743,STAR
13.031079,3.7956107,QSO
10.684534,14.462794,STAR
-4.560733,5.4191504,GALAXY
-8.166344,3.6511512,STAR
2.33034,4.351981,GALAXY
12.533765,2.2128377,QSO
11.692853,9.186811,GALAXY
4.991369,5.6290183,GALAXY
7.7677097,7.304925,QSO
-4.9868793,5.68794,GALAXY
9.419636,5.1872063,QSO
4.7868295,8.196204,GALAXY
-0.6185711,6.4988794,GALAXY
1.5242723,2.287609,GALAXY
2.6597555,8.354968,STAR
-1.4258436,-1.1118729,GALAXY
-1.267548,-2.513369,STAR
5.622614,3.4923675,GALAXY
5.9820414,0.29538628,GALAXY
2.4592962,4.638107,GALAXY
-2.9623835,10.799371,GALAXY
1.9850724,8.229295,GALAXY
3.5017552,1.9685217,GALAXY
-0.37900168,-1.5135126,GALAXY
2.4634695,-0.45129126,GALAXY
2.2998204,-2.412853,QSO
-5.6552753,2.9951181,GALAXY
5.6854644,14.993579,QSO
12.33724,9.500276,QSO
5.851324,1.4395015,GALAXY
5.0400705,-3.8015852,STAR
-3.7078147,1.6909151,GALAXY
1.4204693,0.43327594,GALAXY
12.455786,-0.59238946,QSO
11.192499,3.9535155,GALAXY
1.5966951,8.05789,GALAXY
5.6928062,-3.932507,STAR
6.2968554,6.721771,GALAXY
6.8695025,-1.7366021,GALAXY
6.418238,-1.001159,STAR
1.1477127,5.5310965,GALAXY
5.299559,3.561281,GALAXY
0.473887,2.569766,GALAXY
-3.1153617,10.271908,GALAXY
-4.2199383,-2.4961872,STAR
-1.2193495,-1.0327653,GALAXY
4.7181573,3.6982265,GALAXY
11.027029,12.660499,QSO
-2.7548177,9.758558,GALAXY
2.9896405,13.022291,GALAXY
11.029674,11.9917965,QSO
1.5253707,8.867453,GALAXY
-3.8221784,8.658287,GALAXY
8.438302,-0.4312786,STAR
-2.593429,4.622858,GALAXY
11.152116,12.20279,QSO
-1.3537993,11.99313,GALAXY
1.9109207,10.737803,GALAXY
6.288267,-3.0464463,STAR
5.378728,-3.3094382,GALAXY
0.67728144,2.5100148,GALAXY
2.8033507,13.14445,STAR
8.336714,3.5207717,STAR
-1.9302523,7.168276,GALAXY
6.4548025,5.906042,GALAXY
3.832572,-3.6373641,GALAXY
8.955523,8.921306,STAR
-5.299462,2.800357,GALAXY
8.037284,-3.2545514,GALAXY
11.335272,7.598085,QSO
9.687536,9.175942,QSO
-1.5215383,9.936957,GALAXY
5.591314,-2.2433329,STAR
-6.0149508,2.884713,GALAXY
-2.0470738,2.6110022,STAR
0.18916608,-3.1289902,GALAXY
-1.3990804,5.7665267,STAR
15.429933,12.063766,GALAXY
2.2640188,9.634398,GALAXY
1.6338824,13.149262,GALAXY
2.3435562,13.017179,GALAXY
1.0584162,12.72214,GALAXY
13.5681,3.448408,QSO
8.215785,7.455785,QSO
8.041812,13.3336,QSO
-4.889281,2.801222,GALAXY
-0.8948446,6.301449,GALAXY
10.736457,0.2732879,STAR
10.541101,-3.4436626,GALAXY
4.1768336,-0.8626855,GALAXY
2.0623083,-3.7166097,GALAXY
-0.6890202,14.238979,GALAXY
0.19265686,13.445677,GALAXY
7.9071107,-4.317777,GALAXY
11.536025,0.8561732,STAR
10.892791,12.235875,QSO
3.8544338,5.380562,GALAXY
11.91562,14.39038,STAR
1.4775561,1.6490023,GALAXY
1.3832803,-1.9268367,QSO
-3.4579713,-3.1500328,GALAXY
-0.12065868,0.9696278,GALAXY
12.077923,-2.3570693,STAR
8.837427,-2.529508,STAR
9.118509,2.8684103,QSO
12.678197,10.541685,QSO
-1.1649452,11.852695,GALAXY
-5.4485083,2.1764853,GALAXY
8.178151,-6.334285,GALAXY
3.0345948,0.4732397,GALAXY
6.917376,4.933004,GALAXY
8.080898,-4.19513,GALAXY
8.775035,9.3791065,STAR
11.582079,11.514781,QSO
10.592044,6.637178,GALAXY
5.933122,1.7101078,STAR
0.07666636,12.913863,GALAXY
2.123485,12.495015,STAR
7.4773774,1.508344,GALAXY
14.278384,11.160585,QSO
7.194311,-2.7687275,GALAXY
-7.763123,3.9319606,STAR
-1.1234962,13.383139,GALAXY
1.6072369,3.7775233,STAR
-3.604535,2.8447258,GALAXY
0.21935055,10.425504,GALAXY
3.6838565,2.4401782,GALAXY
-0.09880788,-4.4770675,STAR
-0.5420523,5.434391,GALAXY
-1.4989076,5.8535266,GALAXY
14.0429325,10.131774,STAR
5.6952615,14.958476,STAR
11.637079,13.545952,QSO
2.0718176,4.7956285,GALAXY
10.387885,6.2316885,GALAXY
7.968612,7.2611747,QSO
-3.6779788,2.7064543,GALAXY
2.827527,15.727191,GALAXY
11.87255,-0.32583535,QSO
15.444692,0.9007521,STAR
12.387427,12.937205,QSO
13.471414,11.511792,STAR
3.006774,9.666682,GALAXY
7.5196133,-3.5459921,GALAXY
-1.4051367,9.682387,GALAXY
15.3503895,11.004061,STAR
-1.2837106,2.5906863,GALAXY
1.9903826,4.8775377,GALAXY
2.485378,-2.7253528,QSO
11.209008,4.371825,GALAXY
5.4313755,-5.0110793,GALAXY
-5.115321,2.6846042,GALAXY
8.881264,-3.2990718,GALAXY
12.875973,9.872992,QSO
7.102769,-0.14610776,STAR
7.9737244,-3.0618484,GALAXY
